,date_orig_id,index,date_str,AWND,PRCP,SNOW,SNWD,TAVG
311,2018-01-07-MCI,MCI,2018-01-07,21.0,3.0,0.0,0.0,19.5
312,2018-01-07-STL,STL,2018-01-07,51.0,89.0,0.0,0.0,-34.0
313,2018-01-07-LGA,LGA,2018-01-07,51.0,0.0,0.0,180.0,-118.0
314,2018-01-07-EWR,EWR,2018-01-07,47.0,0.0,0.0,150.0,-124.0
315,2018-01-07-BOS,BOS,2018-01-07,72.0,0.0,0.0,0.0,-151.0
316,2018-01-07-MKE,MKE,2018-01-07,66.0,0.0,0.0,0.0,-79.0
317,2018-01-07-MSP,MSP,2018-01-07,40.0,0.0,0.0,50.0,-83.0
318,2018-01-07-HNL,HNL,2018-01-07,58.0,0.0,0.0,0.0,248.0
319,2018-01-07-LAS,LAS,2018-01-07,48.0,0.0,0.0,0.0,42.5
320,2018-01-07-LAX,LAX,2018-01-07,23.0,0.0,0.0,0.0,166.0
321,2018-01-07-PHX,PHX,2018-01-07,15.0,0.0,0.0,0.0,182.0
322,2018-01-07-SAN,SAN,2018-01-07,16.0,0.0,0.0,0.0,161.0
323,2018-01-07-OAK,OAK,2018-01-07,12.0,0.0,0.0,0.0,80.5
324,2018-01-07-SFO,SFO,2018-01-07,11.0,0.0,0.0,0.0,106.0
325,2018-01-07-SJC,SJC,2018-01-07,8.0,5.0,0.0,0.0,105.5
326,2018-01-07-SLC,SLC,2018-01-07,20.0,3.0,0.0,0.0,21.0
327,2018-01-07-PDX,PDX,2018-01-07,25.0,30.0,0.0,0.0,53.0
328,2018-01-07-SEA,SEA,2018-01-07,27.0,84.0,0.0,0.0,64.0
329,2018-01-07-IND,IND,2018-01-07,38.0,3.0,0.0,0.0,-60.5
330,2018-01-07-RSW,RSW,2018-01-07,32.0,0.0,0.0,0.0,64.0
331,2018-01-07-DEN,DEN,2018-01-07,27.0,0.0,0.0,0.0,36.5
332,2018-01-07-SNA,SNA,2018-01-07,13.0,0.0,0.0,0.0,175.0
333,2018-01-07-SMF,SMF,2018-01-07,13.0,0.0,0.0,0.0,55.5
334,2018-01-07-BWI,BWI,2018-01-07,17.0,0.0,0.0,0.0,-113.0
335,2018-01-07-IAD,IAD,2018-01-07,25.0,0.0,0.0,0.0,-109.0
336,2018-01-07-CVG,CVG,2018-01-07,45.0,0.0,0.0,0.0,-81.0
337,2018-01-07-CMH,CMH,2018-01-07,33.0,0.0,0.0,0.0,22.5
338,2018-01-07-PHL,PHL,2018-01-07,27.0,0.0,0.0,0.0,-113.0
339,2018-01-07-JFK,JFK,2018-01-07,62.0,0.0,0.0,200.0,-126.0
340,2018-01-07-PIT,PIT,2018-01-07,23.0,0.0,0.0,50.0,-146.0
341,2018-01-07-ORD,ORD,2018-01-07,67.0,8.0,0.0,25.0,-84.0
342,2018-01-07-DTW,DTW,2018-01-07,55.0,3.0,5.0,150.0,-134.0
343,2018-01-08-DFW,DFW,2018-01-08,46.0,0.0,0.0,0.0,116.0
344,2018-01-08-CLE,CLE,2018-01-08,77.0,23.0,0.0,0.0,11.0
345,2018-01-08-MCO,MCO,2018-01-08,29.0,0.0,0.0,0.0,148.0
346,2018-01-08-MIA,MIA,2018-01-08,51.0,3.0,0.0,0.0,213.0
347,2018-01-08-TPA,TPA,2018-01-08,23.0,0.0,0.0,0.0,165.0
348,2018-01-08-FLL,FLL,2018-01-08,64.0,23.0,0.0,0.0,210.0
349,2018-01-08-MSY,MSY,2018-01-08,39.0,318.0,0.0,0.0,165.0
350,2018-01-08-HOU,HOU,2018-01-08,58.0,130.0,0.0,0.0,163.0
351,2018-01-08-SAT,SAT,2018-01-08,46.0,0.0,0.0,0.0,157.0
352,2018-01-08-IAH,IAH,2018-01-08,46.0,23.0,0.0,0.0,164.0
353,2018-01-08-RDU,RDU,2018-01-08,24.0,0.0,0.0,0.0,-21.0
354,2018-01-08-DCA,DCA,2018-01-08,38.0,15.0,0.0,0.0,-39.0
355,2018-01-08-ATL,ATL,2018-01-08,39.0,69.0,0.0,0.0,14.0
356,2018-01-08-CLT,CLT,2018-01-08,8.0,10.0,0.0,0.0,-17.0
357,2018-01-08-BNA,BNA,2018-01-08,23.0,86.0,0.0,0.0,48.0
358,2018-01-08-AUS,AUS,2018-01-08,50.0,0.0,0.0,0.0,153.0
359,2018-01-08-DAL,DAL,2018-01-08,40.0,0.0,0.0,0.0,112.0
360,2018-01-08-MCI,MCI,2018-01-08,7.0,0.0,0.0,0.0,37.0
361,2018-01-08-STL,STL,2018-01-08,22.0,0.0,0.0,0.0,21.0
362,2018-01-08-LGA,LGA,2018-01-08,51.0,0.0,0.0,180.0,-54.0
363,2018-01-08-EWR,EWR,2018-01-08,48.0,0.0,0.0,150.0,-59.0
364,2018-01-08-BOS,BOS,2018-01-08,75.0,0.0,0.0,0.0,-43.0
365,2018-01-08-MKE,MKE,2018-01-08,51.0,0.0,0.0,0.0,14.0
366,2018-01-08-MSP,MSP,2018-01-08,25.0,0.0,0.0,50.0,-16.0
367,2018-01-08-HNL,HNL,2018-01-08,38.0,0.0,0.0,0.0,247.0
368,2018-01-08-LAS,LAS,2018-01-08,37.0,0.0,0.0,0.0,47.5
369,2018-01-08-LAX,LAX,2018-01-08,23.0,71.0,0.0,0.0,173.0
370,2018-01-08-PHX,PHX,2018-01-08,17.0,0.0,0.0,0.0,174.0
371,2018-01-08-SAN,SAN,2018-01-08,22.0,41.0,0.0,0.0,176.0
372,2018-01-08-OAK,OAK,2018-01-08,22.0,650.0,0.0,0.0,113.5
373,2018-01-08-SFO,SFO,2018-01-08,16.0,792.0,0.0,0.0,114.0
374,2018-01-08-SJC,SJC,2018-01-08,27.0,356.0,0.0,0.0,136.0
375,2018-01-08-SLC,SLC,2018-01-08,22.0,0.0,0.0,0.0,-2.0
376,2018-01-08-PDX,PDX,2018-01-08,12.0,18.0,0.0,0.0,53.0
377,2018-01-08-SEA,SEA,2018-01-08,17.0,41.0,0.0,0.0,71.0
378,2018-01-08-IND,IND,2018-01-08,32.0,25.0,0.0,0.0,6.0
379,2018-01-08-RSW,RSW,2018-01-08,46.0,0.0,0.0,0.0,125.0
380,2018-01-08-DEN,DEN,2018-01-08,17.0,0.0,0.0,0.0,48.0
381,2018-01-08-SNA,SNA,2018-01-08,16.0,51.0,0.0,0.0,177.5
382,2018-01-08-SMF,SMF,2018-01-08,24.0,589.0,0.0,0.0,94.5
383,2018-01-08-BWI,BWI,2018-01-08,14.0,15.0,0.0,0.0,-59.0
384,2018-01-08-IAD,IAD,2018-01-08,33.0,13.0,0.0,0.0,-49.0
385,2018-01-08-CVG,CVG,2018-01-08,39.0,58.0,0.0,0.0,17.0
386,2018-01-08-CMH,CMH,2018-01-08,38.0,36.0,0.0,0.0,58.5
387,2018-01-08-PHL,PHL,2018-01-08,34.0,8.0,0.0,0.0,-33.0
388,2018-01-08-JFK,JFK,2018-01-08,60.0,5.0,0.0,200.0,-57.0
389,2018-01-08-PIT,PIT,2018-01-08,44.0,61.0,51.0,50.0,-3.0
390,2018-01-08-ORD,ORD,2018-01-08,53.0,0.0,0.0,30.0,9.0
391,2018-01-08-DTW,DTW,2018-01-08,66.0,61.0,56.0,200.0,1.0
392,2018-01-09-DFW,DFW,2018-01-09,37.0,0.0,0.0,0.0,78.0
393,2018-01-09-CLE,CLE,2018-01-09,30.0,0.0,0.0,0.0,-7.5
394,2018-01-09-MCO,MCO,2018-01-09,39.0,0.0,0.0,0.0,184.0
395,2018-01-09-MIA,MIA,2018-01-09,21.0,5.0,0.0,0.0,226.0
396,2018-01-09-TPA,TPA,2018-01-09,23.0,127.0,0.0,0.0,202.0
397,2018-01-09-FLL,FLL,2018-01-09,25.0,51.0,0.0,0.0,218.0
398,2018-01-09-MSY,MSY,2018-01-09,29.0,3.0,0.0,0.0,128.0
399,2018-01-09-HOU,HOU,2018-01-09,28.0,0.0,0.0,0.0,104.0
400,2018-01-09-SAT,SAT,2018-01-09,20.0,0.0,0.0,0.0,111.0
401,2018-01-09-IAH,IAH,2018-01-09,29.0,0.0,0.0,0.0,100.0
402,2018-01-09-RDU,RDU,2018-01-09,12.0,0.0,0.0,0.0,66.0
403,2018-01-09-DCA,DCA,2018-01-09,24.0,0.0,0.0,0.0,33.0
404,2018-01-09-ATL,ATL,2018-01-09,33.0,0.0,0.0,0.0,78.0
405,2018-01-09-CLT,CLT,2018-01-09,15.0,0.0,0.0,0.0,66.0
406,2018-01-09-BNA,BNA,2018-01-09,14.0,3.0,0.0,0.0,61.0
407,2018-01-09-AUS,AUS,2018-01-09,13.0,0.0,0.0,0.0,88.0
408,2018-01-09-DAL,DAL,2018-01-09,40.0,0.0,0.0,0.0,70.0
409,2018-01-09-MCI,MCI,2018-01-09,26.0,0.0,0.0,0.0,31.0
410,2018-01-09-STL,STL,2018-01-09,38.0,0.0,0.0,0.0,5.0
411,2018-01-09-LGA,LGA,2018-01-09,55.0,0.0,0.0,100.0,19.0
412,2018-01-09-EWR,EWR,2018-01-09,50.0,0.0,0.0,130.0,8.0
413,2018-01-09-BOS,BOS,2018-01-09,62.0,0.0,0.0,0.0,18.0
414,2018-01-09-MKE,MKE,2018-01-09,24.0,0.0,0.0,0.0,6.0
415,2018-01-09-MSP,MSP,2018-01-09,58.0,0.0,0.0,50.0,3.0
416,2018-01-09-HNL,HNL,2018-01-09,24.0,0.0,0.0,0.0,247.0
417,2018-01-09-LAS,LAS,2018-01-09,45.0,0.0,0.0,0.0,100.0
418,2018-01-09-LAX,LAX,2018-01-09,49.0,284.0,0.0,0.0,154.0
419,2018-01-09-PHX,PHX,2018-01-09,52.0,41.0,0.0,0.0,191.0
420,2018-01-09-SAN,SAN,2018-01-09,65.0,399.0,0.0,0.0,171.0
421,2018-01-09-OAK,OAK,2018-01-09,38.0,84.0,0.0,0.0,122.0
422,2018-01-09-SFO,SFO,2018-01-09,80.0,107.0,0.0,0.0,134.0
423,2018-01-09-SJC,SJC,2018-01-09,39.0,157.0,0.0,0.0,131.0
424,2018-01-09-SLC,SLC,2018-01-09,51.0,5.0,0.0,0.0,60.0
425,2018-01-09-PDX,PDX,2018-01-09,17.0,130.0,0.0,0.0,61.0
426,2018-01-09-SEA,SEA,2018-01-09,38.0,46.0,0.0,0.0,74.0
427,2018-01-09-IND,IND,2018-01-09,18.0,0.0,0.0,0.0,11.5
428,2018-01-09-RSW,RSW,2018-01-09,37.0,0.0,0.0,0.0,172.5
429,2018-01-09-DEN,DEN,2018-01-09,35.0,0.0,0.0,0.0,97.5
430,2018-01-09-SNA,SNA,2018-01-09,32.0,229.0,0.0,0.0,147.0
431,2018-01-09-SMF,SMF,2018-01-09,41.0,226.0,0.0,0.0,125.0
432,2018-01-09-BWI,BWI,2018-01-09,17.0,0.0,0.0,0.0,22.0
433,2018-01-09-IAD,IAD,2018-01-09,19.0,0.0,0.0,0.0,18.0
434,2018-01-09-CVG,CVG,2018-01-09,22.0,0.0,0.0,0.0,19.0
435,2018-01-09-CMH,CMH,2018-01-09,33.0,0.0,0.0,0.0,144.5
436,2018-01-09-PHL,PHL,2018-01-09,31.0,0.0,0.0,0.0,23.0
437,2018-01-09-JFK,JFK,2018-01-09,60.0,0.0,0.0,180.0,11.0
438,2018-01-09-PIT,PIT,2018-01-09,25.0,0.0,0.0,80.0,7.0
439,2018-01-09-ORD,ORD,2018-01-09,27.0,0.0,0.0,0.0,-6.0
440,2018-01-09-DTW,DTW,2018-01-09,30.0,0.0,0.0,150.0,-7.0
441,2018-01-10-DFW,DFW,2018-01-10,68.0,0.0,0.0,0.0,99.0
442,2018-01-10-CLE,CLE,2018-01-10,71.0,0.0,0.0,0.0,47.5
443,2018-01-10-MCO,MCO,2018-01-10,30.0,5.0,0.0,0.0,202.0
444,2018-01-10-MIA,MIA,2018-01-10,21.0,10.0,0.0,0.0,223.0
445,2018-01-10-TPA,TPA,2018-01-10,20.0,0.0,0.0,0.0,212.0
446,2018-01-10-FLL,FLL,2018-01-10,26.0,51.0,0.0,0.0,217.0
447,2018-01-10-MSY,MSY,2018-01-10,44.0,71.0,0.0,0.0,167.0
448,2018-01-10-HOU,HOU,2018-01-10,22.0,0.0,0.0,0.0,133.0
449,2018-01-10-SAT,SAT,2018-01-10,41.0,0.0,0.0,0.0,125.0
450,2018-01-10-IAH,IAH,2018-01-10,34.0,0.0,0.0,0.0,128.0
451,2018-01-10-RDU,RDU,2018-01-10,22.0,0.0,0.0,0.0,99.0
452,2018-01-10-DCA,DCA,2018-01-10,15.0,0.0,0.0,0.0,21.0
453,2018-01-10-ATL,ATL,2018-01-10,45.0,0.0,0.0,0.0,142.0
454,2018-01-10-CLT,CLT,2018-01-10,26.0,0.0,0.0,0.0,116.0
455,2018-01-10-BNA,BNA,2018-01-10,38.0,0.0,0.0,0.0,111.0
456,2018-01-10-AUS,AUS,2018-01-10,42.0,0.0,0.0,0.0,116.0
457,2018-01-10-DAL,DAL,2018-01-10,68.0,0.0,0.0,0.0,93.0
458,2018-01-10-MCI,MCI,2018-01-10,55.0,0.0,0.0,0.0,94.0
459,2018-01-10-STL,STL,2018-01-10,56.0,0.0,0.0,0.0,74.0
460,2018-01-10-LGA,LGA,2018-01-10,27.0,0.0,0.0,80.0,12.0
461,2018-01-10-EWR,EWR,2018-01-10,18.0,0.0,0.0,80.0,8.0
462,2018-01-10-BOS,BOS,2018-01-10,33.0,0.0,0.0,0.0,-4.0
463,2018-01-10-MKE,MKE,2018-01-10,60.0,0.0,0.0,0.0,25.0
464,2018-01-10-MSP,MSP,2018-01-10,50.0,0.0,0.0,30.0,23.0
465,2018-01-10-HNL,HNL,2018-01-10,29.0,0.0,0.0,0.0,239.0
466,2018-01-10-LAS,LAS,2018-01-10,66.0,0.0,0.0,0.0,61.5
467,2018-01-10-LAX,LAX,2018-01-10,27.0,0.0,0.0,0.0,132.0
468,2018-01-10-PHX,PHX,2018-01-10,26.0,13.0,0.0,0.0,152.0
469,2018-01-10-SAN,SAN,2018-01-10,31.0,5.0,0.0,0.0,147.0
470,2018-01-10-OAK,OAK,2018-01-10,20.0,0.0,0.0,0.0,97.0
471,2018-01-10-SFO,SFO,2018-01-10,41.0,0.0,0.0,0.0,120.0
472,2018-01-10-SJC,SJC,2018-01-10,20.0,0.0,0.0,0.0,105.5
473,2018-01-10-SLC,SLC,2018-01-10,28.0,15.0,0.0,0.0,76.0
474,2018-01-10-PDX,PDX,2018-01-10,30.0,10.0,0.0,0.0,69.0
475,2018-01-10-SEA,SEA,2018-01-10,47.0,43.0,0.0,0.0,63.0
476,2018-01-10-IND,IND,2018-01-10,36.0,5.0,0.0,0.0,78.0
477,2018-01-10-RSW,RSW,2018-01-10,29.0,8.0,0.0,0.0,202.5
478,2018-01-10-DEN,DEN,2018-01-10,32.0,15.0,0.0,0.0,50.5
479,2018-01-10-SNA,SNA,2018-01-10,18.0,0.0,0.0,0.0,144.5
480,2018-01-10-SMF,SMF,2018-01-10,32.0,0.0,0.0,0.0,97.0
481,2018-01-10-BWI,BWI,2018-01-10,11.0,0.0,0.0,0.0,-2.0
482,2018-01-10-IAD,IAD,2018-01-10,15.0,0.0,0.0,0.0,-1.0
483,2018-01-10-CVG,CVG,2018-01-10,47.0,0.0,0.0,0.0,71.0
484,2018-01-10-CMH,CMH,2018-01-10,43.0,0.0,0.0,0.0,172.0
485,2018-01-10-PHL,PHL,2018-01-10,10.0,0.0,0.0,0.0,6.0
486,2018-01-10-JFK,JFK,2018-01-10,22.0,0.0,0.0,130.0,-1.0
487,2018-01-10-PIT,PIT,2018-01-10,17.0,0.0,0.0,80.0,-6.0
488,2018-01-10-ORD,ORD,2018-01-10,71.0,3.0,0.0,0.0,27.0
489,2018-01-10-DTW,DTW,2018-01-10,31.0,20.0,0.0,150.0,-2.0
490,2018-01-11-DFW,DFW,2018-01-11,98.0,0.0,0.0,0.0,119.0
491,2018-01-11-CLE,CLE,2018-01-11,71.0,36.0,0.0,0.0,139.0
492,2018-01-11-MCO,MCO,2018-01-11,31.0,0.0,0.0,0.0,209.0
493,2018-01-11-MIA,MIA,2018-01-11,39.0,0.0,0.0,0.0,237.0
494,2018-01-11-TPA,TPA,2018-01-11,14.0,3.0,0.0,0.0,213.0
495,2018-01-11-FLL,FLL,2018-01-11,45.0,3.0,0.0,0.0,223.0
496,2018-01-11-MSY,MSY,2018-01-11,39.0,119.0,0.0,0.0,198.0
497,2018-01-11-HOU,HOU,2018-01-11,45.0,140.0,0.0,0.0,199.0
498,2018-01-11-SAT,SAT,2018-01-11,56.0,0.0,0.0,0.0,172.0
499,2018-01-11-IAH,IAH,2018-01-11,52.0,246.0,0.0,0.0,167.0
500,2018-01-11-RDU,RDU,2018-01-11,30.0,28.0,0.0,0.0,110.0
501,2018-01-11-DCA,DCA,2018-01-11,20.0,0.0,0.0,0.0,78.0
502,2018-01-11-ATL,ATL,2018-01-11,40.0,15.0,0.0,0.0,138.0
503,2018-01-11-CLT,CLT,2018-01-11,34.0,38.0,0.0,0.0,113.0
504,2018-01-11-BNA,BNA,2018-01-11,51.0,25.0,0.0,0.0,169.0
505,2018-01-11-AUS,AUS,2018-01-11,56.0,0.0,0.0,0.0,161.0
506,2018-01-11-DAL,DAL,2018-01-11,80.0,0.0,0.0,0.0,110.0
507,2018-01-11-MCI,MCI,2018-01-11,62.0,58.0,0.0,0.0,9.0
508,2018-01-11-STL,STL,2018-01-11,68.0,10.0,0.0,0.0,139.0
509,2018-01-11-LGA,LGA,2018-01-11,23.0,0.0,0.0,50.0,45.0
510,2018-01-11-EWR,EWR,2018-01-11,6.0,0.0,0.0,30.0,53.0
511,2018-01-11-BOS,BOS,2018-01-11,50.0,0.0,0.0,0.0,41.0
512,2018-01-11-MKE,MKE,2018-01-11,68.0,18.0,0.0,0.0,122.0
513,2018-01-11-MSP,MSP,2018-01-11,76.0,53.0,61.0,0.0,-56.0
514,2018-01-11-HNL,HNL,2018-01-11,24.0,0.0,0.0,0.0,243.0
515,2018-01-11-LAS,LAS,2018-01-11,45.0,0.0,0.0,0.0,-2.5
516,2018-01-11-LAX,LAX,2018-01-11,20.0,0.0,0.0,0.0,141.0
517,2018-01-11-PHX,PHX,2018-01-11,11.0,0.0,0.0,0.0,139.0
518,2018-01-11-SAN,SAN,2018-01-11,16.0,0.0,0.0,0.0,144.0
519,2018-01-11-OAK,OAK,2018-01-11,17.0,0.0,0.0,0.0,125.0
520,2018-01-11-SFO,SFO,2018-01-11,24.0,0.0,0.0,0.0,127.0
521,2018-01-11-SJC,SJC,2018-01-11,12.0,0.0,0.0,0.0,150.0
522,2018-01-11-SLC,SLC,2018-01-11,54.0,0.0,0.0,0.0,39.0
523,2018-01-11-PDX,PDX,2018-01-11,61.0,150.0,0.0,0.0,91.0
524,2018-01-11-SEA,SEA,2018-01-11,44.0,284.0,0.0,0.0,67.0
525,2018-01-11-IND,IND,2018-01-11,36.0,122.0,0.0,0.0,91.5
526,2018-01-11-RSW,RSW,2018-01-11,38.0,0.0,0.0,0.0,200.0
527,2018-01-11-DEN,DEN,2018-01-11,31.0,0.0,0.0,0.0,-22.0
528,2018-01-11-SNA,SNA,2018-01-11,8.0,0.0,0.0,0.0,150.0
529,2018-01-11-SMF,SMF,2018-01-11,25.0,0.0,0.0,0.0,94.5
530,2018-01-11-BWI,BWI,2018-01-11,19.0,0.0,0.0,0.0,80.0
531,2018-01-11-IAD,IAD,2018-01-11,22.0,0.0,0.0,0.0,76.0
532,2018-01-11-CVG,CVG,2018-01-11,50.0,130.0,0.0,0.0,136.0
533,2018-01-11-CMH,CMH,2018-01-11,33.0,0.0,0.0,0.0,194.5
534,2018-01-11-PHL,PHL,2018-01-11,9.0,0.0,0.0,0.0,97.0
535,2018-01-11-JFK,JFK,2018-01-11,13.0,0.0,0.0,80.0,51.0
536,2018-01-11-PIT,PIT,2018-01-11,26.0,191.0,0.0,0.0,93.0
537,2018-01-11-ORD,ORD,2018-01-11,73.0,91.0,0.0,0.0,131.0
538,2018-01-11-DTW,DTW,2018-01-11,65.0,5.0,0.0,50.0,96.0
539,2018-01-12-DFW,DFW,2018-01-12,64.0,0.0,0.0,0.0,6.0
540,2018-01-12-CLE,CLE,2018-01-12,91.0,193.0,0.0,0.0,45.0
541,2018-01-12-MCO,MCO,2018-01-12,56.0,13.0,0.0,0.0,213.0
542,2018-01-12-MIA,MIA,2018-01-12,46.0,25.0,0.0,0.0,247.0
543,2018-01-12-TPA,TPA,2018-01-12,41.0,10.0,0.0,0.0,199.0
544,2018-01-12-FLL,FLL,2018-01-12,50.0,41.0,0.0,0.0,236.0
545,2018-01-12-MSY,MSY,2018-01-12,67.0,3.0,0.0,0.0,120.0
546,2018-01-12-HOU,HOU,2018-01-12,72.0,0.0,0.0,0.0,51.0
547,2018-01-12-SAT,SAT,2018-01-12,43.0,0.0,0.0,0.0,93.0
548,2018-01-12-IAH,IAH,2018-01-12,65.0,0.0,0.0,0.0,51.0
549,2018-01-12-RDU,RDU,2018-01-12,51.0,127.0,0.0,0.0,189.0
550,2018-01-12-DCA,DCA,2018-01-12,54.0,94.0,0.0,0.0,154.0
551,2018-01-12-ATL,ATL,2018-01-12,57.0,132.0,0.0,0.0,144.0
552,2018-01-12-CLT,CLT,2018-01-12,60.0,99.0,0.0,0.0,182.0
553,2018-01-12-BNA,BNA,2018-01-12,60.0,81.0,15.0,0.0,62.0
554,2018-01-12-AUS,AUS,2018-01-12,56.0,0.0,0.0,0.0,70.0
555,2018-01-12-DAL,DAL,2018-01-12,61.0,0.0,0.0,0.0,1.0
556,2018-01-12-MCI,MCI,2018-01-12,51.0,0.0,0.0,0.0,-96.0
557,2018-01-12-STL,STL,2018-01-12,74.0,0.0,0.0,0.0,-78.0
558,2018-01-12-LGA,LGA,2018-01-12,51.0,175.0,0.0,0.0,88.0
559,2018-01-12-EWR,EWR,2018-01-12,38.0,140.0,0.0,0.0,117.0
560,2018-01-12-BOS,BOS,2018-01-12,66.0,157.0,0.0,0.0,98.0
561,2018-01-12-MKE,MKE,2018-01-12,72.0,0.0,0.0,0.0,-53.0
562,2018-01-12-MSP,MSP,2018-01-12,44.0,0.0,0.0,50.0,-185.0
563,2018-01-12-HNL,HNL,2018-01-12,27.0,0.0,0.0,0.0,238.0
564,2018-01-12-LAS,LAS,2018-01-12,57.0,0.0,0.0,0.0,17.5
565,2018-01-12-LAX,LAX,2018-01-12,14.0,0.0,0.0,0.0,146.0
566,2018-01-12-PHX,PHX,2018-01-12,15.0,0.0,0.0,0.0,149.0
567,2018-01-12-SAN,SAN,2018-01-12,21.0,0.0,0.0,0.0,148.0
568,2018-01-12-OAK,OAK,2018-01-12,13.0,0.0,0.0,0.0,111.0
569,2018-01-12-SFO,SFO,2018-01-12,12.0,0.0,0.0,0.0,118.0
570,2018-01-12-SJC,SJC,2018-01-12,22.0,0.0,0.0,0.0,125.0
571,2018-01-12-SLC,SLC,2018-01-12,22.0,0.0,0.0,0.0,86.0
572,2018-01-12-PDX,PDX,2018-01-12,42.0,18.0,0.0,0.0,109.0
573,2018-01-12-SEA,SEA,2018-01-12,52.0,25.0,0.0,0.0,98.0
574,2018-01-12-IND,IND,2018-01-12,78.0,58.0,0.0,0.0,-13.5
575,2018-01-12-RSW,RSW,2018-01-12,58.0,175.0,0.0,0.0,119.5
576,2018-01-12-DEN,DEN,2018-01-12,32.0,0.0,0.0,0.0,14.5
577,2018-01-12-SNA,SNA,2018-01-12,9.0,0.0,0.0,0.0,161.5
578,2018-01-12-SMF,SMF,2018-01-12,26.0,0.0,0.0,0.0,100.0
579,2018-01-12-BWI,BWI,2018-01-12,34.0,102.0,0.0,0.0,141.0
580,2018-01-12-IAD,IAD,2018-01-12,47.0,231.0,0.0,0.0,171.0
581,2018-01-12-CVG,CVG,2018-01-12,81.0,155.0,74.0,0.0,68.0
582,2018-01-12-CMH,CMH,2018-01-12,51.0,150.0,0.0,0.0,94.5
583,2018-01-12-PHL,PHL,2018-01-12,30.0,328.0,0.0,0.0,152.5
584,2018-01-12-JFK,JFK,2018-01-12,72.0,114.0,0.0,30.0,85.0
585,2018-01-12-PIT,PIT,2018-01-12,54.0,505.0,33.0,0.0,97.0
586,2018-01-12-ORD,ORD,2018-01-12,89.0,0.0,0.0,0.0,-48.0
587,2018-01-12-DTW,DTW,2018-01-12,76.0,48.0,18.0,0.0,43.0
588,2018-01-13-DFW,DFW,2018-01-13,39.0,0.0,0.0,0.0,22.0
589,2018-01-13-CLE,CLE,2018-01-13,86.0,0.0,0.0,0.0,-76.5
590,2018-01-13-MCO,MCO,2018-01-13,49.0,0.0,0.0,0.0,157.0
591,2018-01-13-MIA,MIA,2018-01-13,32.0,0.0,0.0,0.0,225.0
592,2018-01-13-TPA,TPA,2018-01-13,51.0,0.0,0.0,0.0,151.0
593,2018-01-13-FLL,FLL,2018-01-13,35.0,0.0,0.0,0.0,202.0
594,2018-01-13-MSY,MSY,2018-01-13,51.0,0.0,0.0,0.0,32.0
595,2018-01-13-HOU,HOU,2018-01-13,38.0,0.0,0.0,0.0,49.0
596,2018-01-13-SAT,SAT,2018-01-13,25.0,0.0,0.0,0.0,69.0
597,2018-01-13-IAH,IAH,2018-01-13,30.0,0.0,0.0,0.0,44.0
598,2018-01-13-RDU,RDU,2018-01-13,43.0,0.0,0.0,0.0,102.0
599,2018-01-13-DCA,DCA,2018-01-13,88.0,28.0,0.0,0.0,72.0
600,2018-01-13-ATL,ATL,2018-01-13,88.0,0.0,0.0,0.0,-3.0
601,2018-01-13-CLT,CLT,2018-01-13,53.0,0.0,0.0,0.0,76.0
602,2018-01-13-BNA,BNA,2018-01-13,52.0,0.0,0.0,30.0,-48.0
603,2018-01-13-AUS,AUS,2018-01-13,36.0,0.0,0.0,0.0,36.0
604,2018-01-13-DAL,DAL,2018-01-13,38.0,0.0,0.0,0.0,22.0
605,2018-01-13-MCI,MCI,2018-01-13,30.0,0.0,0.0,0.0,-77.0
606,2018-01-13-STL,STL,2018-01-13,31.0,0.0,0.0,0.0,-83.0
607,2018-01-13-LGA,LGA,2018-01-13,85.0,28.0,0.0,0.0,54.0
608,2018-01-13-EWR,EWR,2018-01-13,79.0,15.0,0.0,0.0,72.0
609,2018-01-13-BOS,BOS,2018-01-13,90.0,315.0,0.0,0.0,102.0
610,2018-01-13-MKE,MKE,2018-01-13,42.0,0.0,0.0,0.0,-119.0
611,2018-01-13-MSP,MSP,2018-01-13,21.0,0.0,0.0,50.0,-197.0
612,2018-01-13-HNL,HNL,2018-01-13,22.0,0.0,0.0,0.0,239.0
613,2018-01-13-LAS,LAS,2018-01-13,56.0,0.0,0.0,0.0,20.0
614,2018-01-13-LAX,LAX,2018-01-13,15.0,0.0,0.0,0.0,184.0
615,2018-01-13-PHX,PHX,2018-01-13,20.0,0.0,0.0,0.0,162.0
616,2018-01-13-SAN,SAN,2018-01-13,14.0,0.0,0.0,0.0,160.0
617,2018-01-13-OAK,OAK,2018-01-13,28.0,0.0,0.0,0.0,113.5
618,2018-01-13-SFO,SFO,2018-01-13,30.0,0.0,0.0,0.0,118.0
619,2018-01-13-SJC,SJC,2018-01-13,10.0,0.0,0.0,0.0,125.0
620,2018-01-13-SLC,SLC,2018-01-13,22.0,0.0,0.0,0.0,58.0
621,2018-01-13-PDX,PDX,2018-01-13,11.0,0.0,0.0,0.0,100.0
622,2018-01-13-SEA,SEA,2018-01-13,30.0,3.0,0.0,0.0,100.0
623,2018-01-13-IND,IND,2018-01-13,34.0,0.0,0.0,0.0,-107.0
624,2018-01-13-RSW,RSW,2018-01-13,61.0,0.0,0.0,0.0,33.5
625,2018-01-13-DEN,DEN,2018-01-13,24.0,0.0,0.0,0.0,14.5
626,2018-01-13-SNA,SNA,2018-01-13,12.0,0.0,0.0,0.0,194.0
